2023-04-17 19:56:59,050 INFO    StreamThr :20288 [internal.py:wandb_internal():87] W&B internal server running at pid: 20288, started at: 2023-04-17 19:56:59.049477
2023-04-17 19:57:04,926 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\conda-environment.yaml
2023-04-17 19:57:04,926 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\wandb-metadata.json
2023-04-17 19:57:04,926 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\output.log
2023-04-17 19:57:05,208 DEBUG   SenderThread:20288 [sender.py:send():336] send: files
2023-04-17 19:57:05,208 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file media\graph\graph_summary_e8d4f79d590df6e93e1a.graph.json with policy now
2023-04-17 19:57:05,208 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:05,208 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:05,760 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:05,761 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:05,762 DEBUG   SenderThread:20288 [sender.py:send():336] send: history
2023-04-17 19:57:05,762 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:05,764 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:05,764 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:05,765 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:05,765 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:05,766 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:05,927 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\wandb-summary.json
2023-04-17 19:57:05,927 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\media\graph\graph_summary_e8d4f79d590df6e93e1a.graph.json
2023-04-17 19:57:05,927 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best.h5
2023-04-17 19:57:05,927 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\media
2023-04-17 19:57:05,927 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\media\graph
2023-04-17 19:57:06,927 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\output.log
2023-04-17 19:57:07,932 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\keras_metadata.pb
2023-04-17 19:57:07,932 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\variables\variables.data-00000-of-00001
2023-04-17 19:57:07,932 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\saved_model.pb
2023-04-17 19:57:07,932 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\variables\variables.index
2023-04-17 19:57:07,939 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\assets
2023-04-17 19:57:07,939 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\variables
2023-04-17 19:57:07,939 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best
2023-04-17 19:57:07,939 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-17 19:57:07,939 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: log_artifact
2023-04-17 19:57:08,188 INFO    wandb-upload_0:20288 [upload_job.py:push():138] Uploaded file C:\Users\PAVILI~1\AppData\Local\Temp\tmpfhtsea4cwandb\rwqv3klu-media/graph/graph_summary_e8d4f79d590df6e93e1a.graph.json
2023-04-17 19:57:08,346 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:08,346 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:08,826 INFO    wandb-upload_1:20288 [upload_job.py:push():138] Uploaded file C:\Users\PAVILI~1\AppData\Local\Temp\tmpfhtsea4cwandb\1oupxflh-model-best.h5
2023-04-17 19:57:08,946 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best.h5
2023-04-17 19:57:08,946 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\output.log
2023-04-17 19:57:10,117 INFO    wandb-upload_3:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmpyqjct9vp
2023-04-17 19:57:10,127 INFO    wandb-upload_0:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmp35doxz9r
2023-04-17 19:57:10,169 INFO    wandb-upload_1:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmp93ebuchv
2023-04-17 19:57:10,226 INFO    wandb-upload_2:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmpgv92o8ur
2023-04-17 19:57:10,494 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-17 19:57:11,011 INFO    SenderThread:20288 [sender.py:send_request_log_artifact():1392] logged artifact model-dashing-bee-9 - {'id': 'QXJ0aWZhY3Q6NDI3MDE2NDk0', 'digest': '0a2b5e4d00416891d0ef0ebbce594baa', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYyOTI3OTg5', 'latestArtifact': None}, 'version': 'latest'}
2023-04-17 19:57:11,011 DEBUG   SenderThread:20288 [sender.py:send():336] send: history
2023-04-17 19:57:11,011 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:11,013 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: status_report
2023-04-17 19:57:11,015 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:11,016 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:11,017 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:11,018 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:11,020 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:11,021 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: log_artifact
2023-04-17 19:57:11,030 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:11,030 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:11,836 INFO    wandb-upload_3:20288 [upload_job.py:push():93] Skipped uploading C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmp61q0fwpi
2023-04-17 19:57:11,975 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\wandb-summary.json
2023-04-17 19:57:11,975 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best.h5
2023-04-17 19:57:12,115 INFO    wandb-upload_2:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmparjxoef1
2023-04-17 19:57:12,195 INFO    wandb-upload_0:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmpdqz0ik68
2023-04-17 19:57:12,225 INFO    wandb-upload_1:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmps11g8jwd
2023-04-17 19:57:12,761 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-17 19:57:12,976 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\output.log
2023-04-17 19:57:13,193 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:13,193 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:13,991 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best.h5
2023-04-17 19:57:13,991 INFO    SenderThread:20288 [sender.py:send_request_log_artifact():1392] logged artifact model-dashing-bee-9 - {'id': 'QXJ0aWZhY3Q6NDI3MDE2NTA3', 'digest': '04968da573b85cb5d9fb2cb29199ad69', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYyOTI3OTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDI3MDE2NDk0', 'versionIndex': 0}}, 'version': 'latest'}
2023-04-17 19:57:13,991 DEBUG   SenderThread:20288 [sender.py:send():336] send: history
2023-04-17 19:57:13,993 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:13,995 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:13,996 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:13,997 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:13,997 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:13,998 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:13,998 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: log_artifact
2023-04-17 19:57:14,956 INFO    wandb-upload_3:20288 [upload_job.py:push():93] Skipped uploading C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmpftj6px75
2023-04-17 19:57:15,007 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\wandb-summary.json
2023-04-17 19:57:15,007 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\output.log
2023-04-17 19:57:15,007 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\keras_metadata.pb
2023-04-17 19:57:15,007 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\variables\variables.data-00000-of-00001
2023-04-17 19:57:15,007 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\saved_model.pb
2023-04-17 19:57:15,008 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\variables\variables.index
2023-04-17 19:57:15,008 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\assets
2023-04-17 19:57:15,008 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best\variables
2023-04-17 19:57:15,008 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best
2023-04-17 19:57:15,040 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: log_artifact
2023-04-17 19:57:15,237 INFO    wandb-upload_1:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmp9_evii1v
2023-04-17 19:57:15,318 INFO    wandb-upload_2:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmpqe9cj1tg
2023-04-17 19:57:15,323 INFO    wandb-upload_0:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmpycprpanw
2023-04-17 19:57:15,457 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:15,457 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:15,875 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:15,875 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 19:57:16,022 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\model-best.h5
2023-04-17 19:57:16,113 INFO    SenderThread:20288 [sender.py:send_request_log_artifact():1392] logged artifact model-dashing-bee-9 - {'id': 'QXJ0aWZhY3Q6NDI3MDE2NTM3', 'digest': '4c36914d08658996c344519320d77525', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYyOTI3OTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDI3MDE2NTA3', 'versionIndex': 1}}, 'version': 'latest'}
2023-04-17 19:57:16,113 DEBUG   SenderThread:20288 [sender.py:send():336] send: history
2023-04-17 19:57:16,122 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:16,122 DEBUG   HandlerThread:20288 [handler.py:handle_request():144] handle_request: status_report
2023-04-17 19:57:16,124 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:16,124 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:16,127 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:16,127 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: summary_record
2023-04-17 19:57:16,127 INFO    SenderThread:20288 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-17 19:57:16,127 DEBUG   SenderThread:20288 [sender.py:send_request():363] send_request: log_artifact
2023-04-17 19:57:16,979 INFO    wandb-upload_3:20288 [upload_job.py:push():93] Skipped uploading C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmp_mj_fjve
2023-04-17 19:57:17,034 INFO    Thread-17 :20288 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Residual Conv\wandb\run-20230417_195659-bc6d3le5\files\wandb-summary.json
2023-04-17 19:57:17,572 INFO    wandb-upload_0:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmp6bwv2a8z
2023-04-17 19:57:17,574 INFO    wandb-upload_2:20288 [upload_job.py:push():96] Uploaded file C:\Users\PAVILION 15-DW001LA\AppData\Local\wandb\wandb\artifacts\staging\tmp2f5ohrz5
